CustomerKey,Full name,Gender,Date FirstPurchase,BirthDate,Customer City
16159,MindyGoldberg,Feamle,2012-12-21,1980-06-17,Cloverdale
16160,ErikaHernandez,Feamle,2012-12-09,1973-12-18,Malabar
16161,JodiDeng,Feamle,2012-12-15,1974-02-21,Hobart
16162,MackenzieMorgan,Feamle,2013-07-20,1974-03-26,Port Macquarie
16163,WillieChande,Male,2012-12-06,1973-06-13,Geelong
16164,AmyLiang,Feamle,2012-12-18,1978-01-29,Melton
16165,JennyLiu,Feamle,2013-07-09,1978-01-30,Matraville
16166,AprilGoel,Feamle,2013-02-12,1984-02-03,Lane Cove
16167,DevinMoore,Male,2013-08-16,1978-01-02,Sunbury
16168,KathrynAshe,Feamle,2013-02-21,1973-03-07,Coffs Harbour
16169,DennisLin,Male,2012-12-14,1978-03-13,Wollongong
16170,JuanRubio,Male,2013-08-18,1972-03-07,Hervey Bay
16171,BruceRuiz,Male,2013-04-06,1971-10-04,Seaford
16172,JanellePerez,Feamle,2013-08-02,1983-04-06,Caloundra
16173,CoryRana,Male,2013-02-24,1981-07-02,Silverwater
16174,MelindaHernandez,Feamle,2013-04-03,1970-09-21,Lane Cove
16175,TonyShan,Male,2013-08-11,1976-09-01,Silverwater
16176,MicheleTorres,Feamle,2012-11-28,1974-02-16,Geelong
16177,BethanyNath,Feamle,2013-06-03,1979-09-07,Hobart
16178,AlfredoCarlson,Male,2013-04-19,1974-05-16,Sydney
16179,JamieZhao,Feamle,2013-09-15,1974-02-19,Townsville
16180,KylePerez,Male,2012-12-26,1976-08-18,Coffs Harbour
16181,DaisyRubio,Feamle,2013-10-06,1970-12-21,Perth
16182,LouisSun,Male,2013-05-22,1969-10-19,Findon
16183,TanyaCarlson,Feamle,2013-05-09,1975-11-01,St. Leonards
16184,ChristineShe,Feamle,2013-09-28,1969-12-04,Brisbane
16185,GrantRaji,Male,2013-04-27,1975-12-10,Springwood
16186,BethanyRaji,Feamle,2013-06-29,1980-01-22,Pantin
16187,LouisHu,Male,2013-08-08,1986-02-14,London
16188,TeresaTorres,Feamle,2013-11-28,1985-10-03,London
16189,AmandaHughes,Feamle,2013-06-16,1984-09-29,Peterborough
16190,LanceAlvarez,Male,2013-03-18,1984-07-07,London
16191,MargaretZeng,Feamle,2013-10-21,1983-09-15,Reading
16192,MarieLopez,Feamle,2013-01-28,1983-12-02,Berkshire
16193,VictorRubio,Male,2013-02-19,1983-12-18,Esher-Molesey
16194,KatieDeng,Feamle,2013-03-24,1979-03-16,Courbevoie
16195,AbbyPerez,Feamle,2013-05-22,1978-10-10,Pantin
16196,KurtRaheem,Male,2012-03-07,1979-04-20,Frankfurt am Main
16197,HeidiPrasad,Feamle,2012-03-18,1983-08-16,Berlin
16198,ArthurNavarro,Male,2013-05-06,1978-04-12,Cheltenham
16199,TerrenceXie,Male,2012-03-20,1978-02-15,Dresden
16200,JuliaEdwards,Feamle,2013-03-23,1976-10-15,Warrington
16201,RossMartin,Male,2012-01-18,1977-03-05,London
16202,KennethJai,Male,2013-10-09,1976-10-18,Paris
16203,WarrenRaje,Male,2012-09-01,1975-11-01,Orly
16204,TerrenceAnand,Male,2012-09-15,1982-04-09,Les Ulis
16205,MelanieSanders,Feamle,2012-09-12,1982-03-28,Paris
16206,CindyLewis,Feamle,2012-04-15,1976-11-15,Darmstadt
16207,JordanShan,Male,2012-04-09,1982-03-09,Erlangen
16208,RuthChandra,Feamle,2013-03-04,1977-01-17,Saarbrücken
16209,CarolynAlvarez,Feamle,2013-02-03,1975-09-15,Colombes
16210,OliviaCooper,Feamle,2013-12-16,1979-09-09,Burlingame
16211,JesseRoberts,Male,2013-12-02,1980-05-22,Bremerton
16212,JacquelineRivera,Feamle,2013-12-16,1935-07-03,Chula Vista
16213,KayleeTurner,Feamle,2013-07-05,1971-11-13,Shawnee
16214,BrettFernandez,Male,2013-03-31,1977-01-30,Bellingham
16215,ThomasTurner,Male,2013-12-22,1971-11-09,Lynnwood
16216,CharlesMitchell,Male,2013-12-05,1983-03-23,Port Orchard
16217,AmandaGonzales,Feamle,2013-08-29,1972-03-24,Woodburn
16218,JuliaSimmons,Feamle,2013-01-12,1964-09-30,Redmond
16219,AngelSanders,Male,2013-06-09,1964-11-18,Langley
16220,MeganRussell,Feamle,2013-07-24,1959-01-03,Vancouver
16221,DarrenSaunders,Male,2013-02-15,1964-05-10,Burien
16222,BrandonAnderson,Male,2013-02-14,1959-06-17,Berkeley
16223,CarlosCollins,Male,2013-02-14,1958-11-15,Los Angeles
16224,JacobMartinez,Male,2013-02-26,1959-01-17,Oakland
16225,WyattNelson,Male,2013-03-03,1970-04-07,Lincoln Acres
16226,MariaBlue,Feamle,2013-03-03,1958-11-20,Sedro Woolley
16227,EricLopez,Male,2013-01-30,1959-12-16,Daly City
16228,RafaelZhu,Male,2013-12-11,1966-12-23,Burlingame
16229,WayneChande,Male,2013-12-07,1971-11-13,Ballard
16230,CraigBlanco,Male,2013-12-18,1960-10-31,Bellflower
16231,DanaMartin,Feamle,2013-01-11,1961-05-08,Bellingham
16232,ChaseRichardson,Male,2013-02-17,1961-04-04,Kirkland
16233,RebeccaKing,Feamle,2014-01-14,1971-09-18,Lemon Grove
16234,WyattMartin,Male,2013-06-02,1961-11-04,San Francisco
16235,SebastianMorris,Male,2013-02-18,1967-02-13,Lincoln Acres
16236,NicholasMartinez,Male,2013-09-25,1967-12-13,Lebanon
16237,ErinJames,Feamle,2013-03-02,1962-07-12,Sedro Woolley
16238,AnnArun,Feamle,2013-04-09,1963-06-01,Beverly Hills
16239,GabrielNelson,Male,2014-01-05,1963-05-31,Mill Valley
16240,MadelineGreen,Feamle,2014-01-02,1974-08-11,Burbank
16241,IsabelButler,Feamle,2013-04-26,1975-04-03,Vancouver
16242,MeganGarcia,Feamle,2013-06-23,1963-08-24,Colma
16243,MariaJames,Feamle,2013-02-27,1963-12-23,Newton
16244,GregoryKumar,Male,2013-10-14,1969-12-15,Bellflower
16245,AlexandraGriffin,Feamle,2014-01-23,1969-09-21,Santa Monica
16246,LucasSimmons,Male,2013-06-07,1964-05-25,Sedro Woolley
16247,AnnaBrown,Feamle,2013-07-12,1964-10-30,Sooke
16248,AlyssaRoss,Feamle,2013-05-02,1964-08-27,Issaquah
16249,JesseRivera,Male,2013-04-29,1970-12-01,El Cajon
16250,BrendanRaje,Male,2012-02-17,1979-05-18,Kirkby
16251,MakaylaHoward,Feamle,2013-05-01,1978-03-08,Newcastle upon Tyne
16252,DannyJiménez,Male,2012-04-11,1973-03-21,Saarlouis
16253,BethanyLal,Feamle,2012-04-01,1973-03-02,Hamburg
16254,MariaMorris,Feamle,2013-02-21,1973-02-17,Chatou
16255,TaylorRussell,Feamle,2013-04-17,1973-02-18,Tremblay-en-France
16256,RichardCollins,Male,2013-06-10,1973-01-13,Leeds
16257,MicheleChandra,Feamle,2014-01-15,1978-10-14,Courbevoie
16258,DeannaMalhotra,Feamle,2013-12-19,1973-05-02,Orleans
16259,EbonySai,Feamle,2012-09-10,1971-10-19,Villeneuve-d'Ascq
16260,GinaSchmidt,Feamle,2012-02-02,1977-02-16,Oxford
16261,DianaNavarro,Feamle,2012-09-25,1984-02-03,Dunkerque
16262,KathrynXie,Feamle,2012-08-30,1984-05-14,Paris
16263,EduardoRobinson,Male,2012-04-20,1972-12-08,Ingolstadt
16264,JenniferHoward,Feamle,2013-11-18,1933-10-20,Warrington
16265,JulieGoel,Feamle,2013-10-02,1982-12-13,Bobigny
16266,AlishaYang,Feamle,2013-07-05,1971-10-16,Morangis
16267,EdwinChen,Male,2012-04-12,1972-04-21,Grevenbroich
16268,LindseyKumar,Feamle,2012-10-20,1972-05-19,Roissy en Brie
16269,TaraNath,Feamle,2012-04-06,1971-08-25,Berlin
16270,JeromeHernandez,Male,2012-04-26,1971-12-08,Berlin
16271,MicheleGutierrez,Feamle,2012-04-29,1970-12-11,Berlin
16272,RaulDeng,Male,2012-02-24,1971-02-04,Milton Keynes
16273,MarieMartinez,Feamle,2012-10-26,1976-05-10,Bobigny
16274,RossDiaz,Male,2014-01-02,1969-09-13,Eilenburg
16275,DeborahMcDonald,Feamle,2012-02-04,1969-06-30,Warrington
16276,BrandiCarlson,Feamle,2013-12-12,1980-08-29,Bonn
16277,ChristyLuo,Feamle,2012-02-28,1970-03-28,West Sussex
16278,AngelTurner,Male,2012-04-15,1969-12-21,Hof
16279,VictoriaPatterson,Feamle,2013-09-27,1968-12-22,Erlangen
16280,GlennMa,Male,2013-11-04,1969-02-15,Münster
16281,GilbertLuo,Male,2013-06-27,1968-07-05,Paris
16282,KristineSuarez,Feamle,2013-05-13,1969-02-28,London
16283,ClaytonRaji,Male,2013-10-03,1974-09-09,Paris
16284,TroyPerez,Male,2013-06-12,1968-12-08,Hof
16285,MindyXie,Feamle,2014-01-16,1972-05-01,Lieusaint
16286,BillyTorres,Male,2012-09-28,1977-11-20,Paris
16287,LauraXu,Feamle,2012-02-15,1972-05-02,London
16288,EdwinShen,Male,2012-10-26,1985-08-16,Suresnes
16289,JuliePal,Feamle,2012-10-12,1971-03-24,Saint Ouen
16290,RussellNath,Male,2012-04-20,1971-04-22,Frankfurt am Main
16291,LindseyLal,Feamle,2012-10-06,1969-07-05,Paris
16292,CarlyLal,Feamle,2013-03-25,1975-05-01,Mühlheim
16293,SeanAdams,Male,2013-07-01,1970-05-12,Gateshead
16294,SteveHu,Male,2013-07-05,1975-06-21,London
16295,RogerXu,Male,2013-03-17,1974-11-10,Metz
16296,SydneyWhite,Feamle,2013-12-02,1969-06-19,Villeneuve-d'Ascq
16297,DeannaGarcia,Feamle,2012-05-16,1974-09-08,Frankfurt
16298,AdrienneSanz,Feamle,2012-05-10,1968-11-12,Hamburg
16299,AlisonTang,Feamle,2013-04-24,1983-05-24,Solingen
16300,OrlandoMartin,Male,2013-07-01,1983-05-10,Stoke-on-Trent
16301,OmarCai,Male,2013-03-16,1982-08-06,Boulogne-sur-Mer
16302,RosaZeng,Feamle,2013-04-23,1985-05-11,Croix
16303,TracyYuan,Feamle,2014-01-26,1985-03-06,Darmstadt
16304,JustinMoore,Male,2013-04-30,1985-04-14,Darmstadt
16305,StanleyGonzalez,Male,2012-05-29,1985-03-22,Ingolstadt
16306,KristineRomero,Feamle,2013-03-29,1984-08-17,W. York
16307,KelliSun,Feamle,2012-05-04,1974-06-03,Salzgitter
16308,SheenaChander,Feamle,2012-02-06,1974-04-23,Liverpool
16309,DesireeOrtega,Feamle,2012-05-05,1968-03-20,Dresden
16310,DianaRubio,Feamle,2012-10-19,1973-02-28,Dunkerque
16311,CarlBeck,Male,2012-01-31,1973-10-06,London
16312,BethanyBeck,Feamle,2013-11-22,1983-07-20,Paris La Defense
16313,HaileyRussell,Feamle,2012-05-13,1983-09-23,Paderborn
16314,GabrielRoss,Male,2013-03-10,1983-10-22,Stoke-on-Trent
16315,GarrettRichardson,Male,2013-10-22,1983-01-19,Paris
16316,KelliHu,Feamle,2012-05-15,1983-04-23,Berlin
16317,JoelRaman,Male,2012-02-17,1983-03-23,Oxford
16318,KellieMoreno,Feamle,2012-02-23,1982-12-06,Warrington
16319,JoyOrtega,Feamle,2013-03-24,1982-05-21,Bobigny
16320,RachelSimmons,Feamle,2013-03-01,1981-09-01,Dunkerque
16321,RuthMalhotra,Feamle,2013-07-27,1985-10-21,Billericay
16322,GloriaDominguez,Feamle,2013-08-16,1980-03-16,Paris La Defense
16323,DustinRaje,Male,2013-08-19,1980-10-02,Versailles
16324,JuanRomero,Male,2012-02-27,1986-03-15,Billericay
16325,EmmaWilliams,Feamle,2013-10-10,1919-03-10,Runcorn
16326,JésusRomero,Male,2013-04-09,1978-07-17,Bonn
16327,DarrenDiaz,Male,2012-05-12,1984-03-02,Salzgitter
16328,MauriceRai,Male,2012-02-12,1978-08-15,West Sussex
16329,JamieYe,Feamle,2012-01-30,1984-12-09,London
16330,LukeSimmons,Male,2013-05-20,1979-01-03,Chatou
16331,ErinRichardson,Feamle,2013-03-09,1982-09-09,Newton
16332,JoanVazquez,Feamle,2013-09-23,1954-04-03,Matraville
16333,CalebHill,Male,2013-06-04,1982-08-21,Everett
16334,NatalieBailey,Feamle,2013-01-30,1983-06-11,Oregon City
16335,KristenLu,Feamle,2013-09-23,1983-02-22,Bellflower
16336,JonathanWright,Male,2013-10-01,1982-12-06,Downey
16337,JoseWhite,Male,2013-11-26,1983-01-03,El Cajon
16338,BarbaraZhang,Feamle,2013-01-28,1954-09-15,Gold Coast
16339,SethDavis,Male,2012-12-23,1955-10-30,Townsville
16340,SeanMitchell,Male,2013-03-28,1986-06-23,Imperial Beach
16341,LaceyRaji,Feamle,2013-09-17,1957-05-25,Hervey Bay
16342,GregoryJai,Male,2013-11-26,1962-04-05,Cranbourne
16343,JoelMalhotra,Male,2013-06-07,1968-02-17,St. Leonards
16344,XavierKing,Male,2013-10-21,1985-11-15,Santa Cruz
16345,FrancisRamos,Male,2011-01-20,1959-04-23,Wollongong
16346,MarcNavarro,Male,2013-04-16,1964-06-10,Milsons Point
16347,RaulSharma,Male,2011-01-26,1958-12-01,Rhodes
16348,RoyRaman,Male,2011-01-16,1960-01-01,Goulburn
16349,LeviSai,Male,2011-01-25,1959-10-13,Bendigo
16350,FernandoThompson,Male,2011-01-23,1965-02-10,Sydney
16351,MarthaXu,Feamle,2010-12-31,1960-01-04,Rockhampton
16352,TiffanyGao,Feamle,2011-01-13,1965-08-02,Goulburn
16353,AlejandroXu,Male,2013-06-09,1981-05-06,Bremerton
16354,JanetTorres,Feamle,2013-03-09,1980-08-06,Marysville
16355,SamFoster,Feamle,2013-03-20,1980-12-24,Chula Vista
16356,SophiaBaker,Feamle,2013-07-15,1981-06-16,Palo Alto
16357,MargaretRussell,Feamle,2013-08-26,1980-03-15,Lincoln Acres
16358,SamuelJai,Male,2013-03-08,1979-07-08,Victoria
16359,ShelbyRichardson,Feamle,2013-08-13,1959-09-08,Woodburn
16360,JustinGarcia,Male,2013-03-01,1960-01-30,Yakima
16361,WyattWhite,Male,2013-03-11,1960-11-06,Spring Valley
16362,JoshuaSmith,Male,2013-04-18,1960-10-29,Oakland
16363,MelanieRamirez,Feamle,2013-03-19,1960-08-30,Langley
16364,ShawnaYuan,Feamle,2013-04-23,1960-11-07,Chula Vista
16365,JennaYoung,Feamle,2013-11-16,1961-01-15,Oak Bay
16366,IsabelleHenderson,Feamle,2013-11-11,1972-01-02,Cliffside
16367,EmilyWilliams,Feamle,2013-10-28,1977-05-24,Beaverton
16368,LaurenWilliams,Feamle,2014-01-01,1966-11-04,Renton
16369,IsabelPowell,Feamle,2013-09-02,1967-08-23,Everett
16370,MollyGonzalez,Feamle,2013-12-09,1967-01-22,Cliffside
16371,CalebDiaz,Male,2013-06-15,1961-09-11,Concord
16372,VanessaFoster,Feamle,2013-04-04,1974-01-29,Lincoln Acres
16373,SaraCook,Feamle,2013-04-16,1962-10-20,Kirkland
16374,EdwardPhillips,Male,2013-12-20,1963-06-14,Woodburn
16375,GabriellaHernandez,Feamle,2013-05-15,1968-08-19,Spring Valley
16376,MariaWright,Feamle,2013-11-02,1963-06-06,Bellingham
16377,JordanAdams,Feamle,2013-02-23,1969-09-21,Los Angeles
16378,HaileyBaker,Feamle,2013-12-14,1963-09-15,Woodburn
16379,MarcJimenez,Male,2013-12-03,1969-09-21,Colma
16380,MariahTorres,Feamle,2013-07-25,1975-04-19,Shawnee
16381,KaylaDavis,Feamle,2013-02-28,1963-12-01,Burien
16382,JenniferDavis,Feamle,2013-04-07,1963-12-01,Tacoma
16383,BrianKelly,Male,2013-03-03,1963-10-25,Redwood City
16384,JadaReed,Feamle,2013-01-31,1964-11-19,Newport Beach
16385,JamesPerez,Male,2013-06-05,1965-06-15,Santa Cruz
16386,PhilipMoyer,Male,2013-08-13,1974-03-15,York
16387,DouglasVance,Male,2013-09-13,1974-04-24,Berks
16388,JayTorres,Male,2012-09-28,1979-11-23,Paris
16389,ArturoShen,Male,2012-05-02,1979-10-01,Berlin
16390,MarioNath,Male,2012-05-25,1973-08-25,Offenbach
16391,SergioSuri,Male,2012-10-01,1979-11-01,Verrieres Le Buisson
16392,KariRaman,Feamle,2012-09-28,1974-04-08,Colomiers
16393,XavierEdwards,Male,2012-10-17,1985-01-06,Tremblay-en-France
16394,BryanBell,Male,2012-10-05,1978-06-03,Lille
16395,TaraPal,Feamle,2013-02-27,1973-06-06,Paris
16396,KeithRai,Male,2013-04-04,1972-10-14,Mühlheim
16397,AndyNavarro,Male,2013-07-31,1978-04-10,Berlin
16398,EmmanuelRana,Male,2013-03-11,1973-06-12,Roubaix
16399,ArturoXu,Male,2013-03-16,1973-04-15,Frankfurt
16400,TheodoreRamos,Male,2012-10-01,1978-03-06,Pantin
16401,MargaretGao,Feamle,2013-10-24,1973-03-08,London
16402,AlexanderMartin,Male,2013-12-06,1973-04-01,Oxford
16403,ByronSuarez,Male,2013-12-10,1972-04-17,Paris La Defense
16404,RaulNara,Male,2012-10-13,1973-01-02,Paris
16405,AdrianaSai,Feamle,2012-02-17,1972-10-05,Berks
16406,DakotaHenderson,Male,2012-02-05,1978-11-10,Oxford
16407,ColleenZhao,Feamle,2012-02-21,1971-09-01,Milton Keynes
16408,ArthurMadan,Male,2012-10-13,1970-08-08,Paris
16409,EbonyMoreno,Feamle,2012-05-20,1976-10-13,Berlin
16410,JoyNavarro,Feamle,2012-02-20,1970-04-18,Warrington
16411,StanleySanchez,Male,2012-06-10,1970-02-18,Offenbach
16412,LeahLiang,Feamle,2012-10-14,1980-12-05,Croix
16413,JuliaGonzalez,Feamle,2013-03-05,1936-11-03,Bottrop
16414,KellyFlores,Feamle,2012-06-12,1969-12-15,Darmstadt
16415,AndrePatel,Male,2012-11-14,1969-12-15,Tremblay-en-France
16416,BrianRivera,Male,2012-11-08,1975-05-14,Villeneuve-d'Ascq
16417,NoahBryant,Male,2012-02-19,1975-08-29,Bury
16418,KatrinaRai,Feamle,2013-02-13,1974-08-22,Paris
16419,LaceySimpson,Feamle,2013-10-29,1968-12-20,Frankfurt
16420,EddieAlonso,Male,2012-02-18,1974-11-15,Reading
16421,NatashaDiaz,Feamle,2013-10-30,1974-10-06,Suresnes
16422,KurtXu,Male,2012-06-10,1979-09-20,Saarbrücken
16423,SergioMadan,Male,2013-10-01,1938-11-20,Les Ulis
16424,BrandiDiaz,Feamle,2012-10-29,1972-01-15,Paris
16425,LisaLu,Feamle,2012-11-13,1971-08-15,Roissy en Brie
16426,JorgeYe,Male,2012-11-26,1972-01-08,Saint Ouen
16427,KendraAlonso,Feamle,2012-03-05,1977-03-11,Watford
16428,RyanRoss,Male,2012-03-19,1968-09-24,Bury
16429,JaclynLuo,Feamle,2012-06-27,1973-10-12,Saarlouis
16430,FranklinRai,Male,2012-11-19,1971-02-04,Paris
16431,JermaineRodriguez,Male,2012-11-01,1976-08-30,Paris
16432,JohnGarcia,Male,2012-11-12,1975-08-05,Chatou
16433,MathewDominguez,Male,2012-11-05,1975-05-24,Paris
16434,TaylorBailey,Feamle,2013-06-02,1970-04-03,Neunkirchen
16435,StevenCooper,Male,2013-12-17,1975-07-06,Newcastle upon Tyne
16436,EthanHenderson,Male,2012-12-05,1974-08-11,Roubaix
16437,JésusGutierrez,Male,2013-03-20,1983-04-23,London
16438,KaitlinArthur,Feamle,2013-04-26,1982-01-14,Paris
16439,DawnDeng,Feamle,2013-08-29,1985-04-24,Paris
16440,JimmyMartin,Male,2013-02-26,1985-06-02,Paris
16441,JasonYoung,Male,2013-02-15,1984-09-08,Darmstadt
16442,LukeGonzalez,Male,2012-06-10,1985-02-23,Frankfurt
16443,DawnGao,Feamle,2014-01-03,1984-09-04,Gloucestershire
16444,ErikaCarlson,Feamle,2012-03-25,1969-04-21,Runcorn
16445,CaitlinWard,Feamle,2012-03-10,1967-12-11,Bury
16446,KristineMunoz,Feamle,2012-03-09,1967-11-09,Reading
16447,KateBecker,Feamle,2012-03-29,1973-12-05,Runcorn
16448,CherylMartin,Feamle,2012-06-11,1967-08-02,Kiel
16449,CaseyBrowning,Male,2013-03-25,1983-08-14,Bracknell
16450,RebekahGutierrez,Feamle,2013-10-12,1983-02-12,Lille
16451,KarlStone,Male,2012-05-30,1983-03-05,Mühlheim
16452,CassieLuo,Feamle,2012-03-04,1983-05-21,Birmingham
16453,MayraChandra,Feamle,2013-04-10,1982-10-07,Warrington
16454,MarcoSuri,Male,2013-02-12,1982-12-03,West Sussex
16455,DebMoreno,Feamle,2013-03-27,1917-02-09,Saint Germain en Laye
16456,LarryNavarro,Male,2013-09-06,1981-01-09,Hamburg
16457,KathleenMartin,Feamle,2013-08-13,1981-08-18,Braunschweig
16458,MicheleRuiz,Feamle,2013-03-27,1982-06-18,Hamburg
16459,CarolynKapoor,Feamle,2013-02-14,1981-10-15,Cheltenham
16460,JodiXu,Feamle,2013-06-15,1982-05-17,York
16461,RosaWu,Feamle,2012-03-01,1981-08-05,York
16462,MarissaGonzales,Feamle,2014-01-10,1980-10-14,Hamburg
16463,AnnaMurphy,Feamle,2013-06-11,1981-04-20,Bottrop
16464,AlanLiu,Male,2013-05-01,1979-11-15,Milton Keynes
16465,KaraGoel,Feamle,2012-03-23,1980-04-30,Billericay
16466,AlishaKumar,Feamle,2012-06-27,1979-12-13,Darmstadt
16467,RonaldSrini,Male,2013-10-14,1980-03-07,Lancaster
16468,OrlandoDominguez,Male,2013-09-08,1981-05-17,Paris
16469,MicheleTang,Feamle,2013-04-16,1981-05-18,Roncq
16470,WesleyGuo,Male,2012-03-07,1981-05-08,Stoke-on-Trent
16471,VanessaHayes,Feamle,2013-12-03,1919-02-14,Chatou
16472,OliviaRobinson,Feamle,2013-11-01,1985-03-10,Paris
16473,DawnAndersen,Feamle,2013-10-05,1978-08-31,Berlin
16474,JaySerrano,Male,2013-03-28,1978-10-19,Kassel
16475,KurtAnand,Male,2012-06-01,1984-12-09,Essen
16476,ShawnXie,Male,2012-12-04,1979-06-10,Paris
16477,AnnaGonzales,Feamle,2013-02-15,1982-11-01,Bremerton
16478,AdrianGray,Male,2013-10-12,1982-07-21,Oakland
16479,VictoriaBrooks,Feamle,2013-05-26,1981-11-06,Shawnee
16480,AlanZhou,Male,2013-06-28,1960-02-05,Gold Coast
16481,MadisonBryant,Feamle,2013-09-30,1954-12-15,Melbourne
16482,TabithaArthur,Feamle,2011-01-11,1955-11-12,Bendigo
16483,WarrenJai,Male,2011-01-02,1961-10-13,Melbourne
16484,DustinLal,Male,2011-01-19,1955-08-07,Springwood
16485,IanFoster,Male,2013-10-12,1985-10-21,Burbank
16486,RachaelMadan,Feamle,2013-03-01,1956-11-12,North Sydney
16487,BriannaGriffin,Feamle,2013-06-08,1956-11-13,Melton
16488,JoelRodriguez,Male,2013-03-19,1956-10-25,Hobart
16489,FrederickGarcia,Male,2013-03-16,1957-01-02,Lane Cove
16490,MeganRobinson,Feamle,2013-05-19,1985-11-14,San Gabriel
16491,ChristianGarcia,Male,2013-01-29,1984-10-16,Langford
16492,TheodoreSanz,Male,2013-10-30,1957-09-21,Wollongong
16493,BrendaFernandez,Feamle,2011-01-13,1959-05-05,Seaford
16494,JordynSimmons,Feamle,2011-01-24,1965-11-21,Warrnambool
16495,MoniqueRamos,Feamle,2011-01-18,1960-02-05,Warrnambool
16496,DawnTang,Feamle,2011-01-24,1965-05-14,Darlinghurst
16497,JuliaPeterson,Feamle,2013-05-31,1981-01-03,Sooke
16498,HunterJones,Male,2013-09-07,1981-05-08,Issaquah
16499,DanielleKelly,Feamle,2013-12-23,1981-04-15,Lynnwood
16500,ChloePerry,Feamle,2013-04-20,1980-08-19,Renton
16501,VanessaWood,Feamle,2013-09-02,1981-01-23,Seattle
16502,JacksonParker,Male,2014-01-12,1980-08-12,Woodburn
16503,ChristianAnderson,Male,2013-05-17,1980-08-29,Mill Valley
16504,JustinRussell,Male,2013-04-05,1980-02-02,San Diego
16505,ErinGray,Feamle,2013-12-11,1985-08-03,Fremont
16506,CatherineMurphy,Feamle,2013-04-06,1984-12-09,Metchosin
16507,TracyNath,Feamle,2013-07-14,1945-05-18,Orleans
16508,BrentZhu,Male,2013-08-23,1945-02-10,Pantin
16509,VeronicaSai,Feamle,2012-03-25,1946-10-30,London
16510,BradNara,Male,2013-04-08,1948-06-03,Paris
16511,JoeRaman,Male,2013-02-02,1947-12-18,Cambridge
16512,RicardoSharma,Male,2012-03-29,1947-10-05,York
16513,RonnieWagner,Male,2012-11-28,1948-11-10,Lieusaint
16514,ManuelFernandez,Male,2011-01-10,1985-07-10,Malabar
16515,TroySai,Male,2011-01-17,1985-08-03,Hobart
16516,MelvinShe,Male,2011-01-18,1986-01-24,Townsville
16517,KatrinaRaji,Feamle,2010-12-31,1981-09-16,Wollongong
16518,KrystalHolt,Feamle,2011-01-15,1981-12-17,Cranbourne
16519,YolandaChander,Feamle,2011-01-24,1982-02-11,Hervey Bay
16520,MistyRaji,Feamle,2011-01-04,1982-04-22,Bendigo
16521,TonyaShe,Feamle,2011-01-20,1985-02-07,Hawthorne
16522,CaseyPal,Feamle,2011-01-07,1985-01-01,Caloundra
16523,SandraHuang,Feamle,2011-01-22,1984-07-10,Hervey Bay
16524,DamienHuang,Male,2011-01-16,1985-01-20,Hawthorne
16525,MarthaLiang,Feamle,2011-01-14,1983-11-22,Goulburn
16526,ArthurPerez,Male,2011-01-16,1984-04-23,Sunbury
16527,CoryArun,Male,2011-01-08,1983-12-18,Milsons Point
16528,DominiqueGarcia,Feamle,2011-01-24,1984-02-22,Melton
16529,JonathonGutierrez,Male,2011-01-02,1983-01-25,Goulburn
16530,PriscillaChander,Feamle,2012-04-02,1949-04-16,London
16531,LaceyGao,Feamle,2012-04-26,1948-12-22,London
16532,TommySharma,Male,2012-12-22,1977-12-18,Cergy
16533,KristenCai,Feamle,2012-12-12,1966-11-21,Drancy
16534,ClaudiaHolt,Feamle,2012-06-25,1966-08-05,München
16535,ColinChen,Male,2013-06-03,1971-05-09,Paris
16536,MeghanJimenez,Feamle,2013-05-31,1966-01-19,Saint-Denis
16537,ArthurDominguez,Male,2013-05-26,1966-04-12,Saarbrücken
16538,StaceyLiang,Feamle,2012-06-30,1965-07-12,Frankfurt am Main
16539,ChristyLi,Feamle,2013-02-06,1971-01-07,Hof
16540,TheodoreBrowning,Male,2012-07-12,1966-03-15,Salzgitter
16541,MicahHu,Male,2012-04-20,1966-06-27,Billericay
16542,JésusOrtega,Male,2013-07-09,1965-12-07,Gloucestershire
16543,JennyMcDonald,Feamle,2013-07-17,1976-12-04,London
16544,EduardoMorgan,Male,2013-08-01,1970-04-04,Saint Germain en Laye
